seqnames_dar,start_dar,end_dar,width_dar,strand_dar,cell_type_dar,logFC_dar,distance,seqnames_degs,start_deg,end_deg,width_deg,strand_deg,cell_type_deg,gene_name,gene_biotype,DAR_deg_overlap,log2FC_deg
chrX,9341826,9342326,501,*,B_Cells,0.211247549,3630781,chrX,12973108,12975607,2500,*,CD8_TCM,TMSB4X,protein_coding,FALSE,-0.148221659
chr6,24858070,24858570,501,*,B_Cells,0.222111245,1195216,chr6,26053787,26056286,2500,*,CD14_Mono,HIST1H1C,protein_coding,FALSE,0.133574046
chr4,8162573,8163073,501,*,B_Cells,0.259705822,1446018,chr4,6714055,6716554,2500,*,CD4_Naive,BLOC1S4,protein_coding,FALSE,0.139085132
chr5,151124132,151124632,501,*,B_Cells,0.200554282,54419,chr5,151179052,151181551,2500,*,CD16_Mono,CCDC69,protein_coding,FALSE,0.19493432
chr13,48562232,48562732,501,*,B_Cells,0.255265685,328574,chr13,48231158,48233657,2500,*,NK_CD56bright,ITM2B,protein_coding,FALSE,0.129964898
chr2,224953148,224953648,501,*,B_Cells,0.260299407,187558,chr2,224763090,224765589,2500,*,CD4_Naive,DOCK10,protein_coding,FALSE,-0.187522436
chr19,23395322,23395822,501,*,B_Cells,0.147708681,3726026,chr19,19666796,19669295,2500,*,B_intermediate,ZNF101,protein_coding,FALSE,-0.137228683
chrX,21373941,21374441,501,*,B_Cells,0.258432114,1248923,chrX,20122518,20125017,2500,*,cDC2,EIF1AX,protein_coding,FALSE,-0.345369426
chr22,41301281,41301781,501,*,B_Cells,0.156802527,155935,chr22,41457717,41460216,2500,*,CD8_Naive,PHF5A,protein_coding,FALSE,0.135062456
chr3,194307017,194307517,501,*,B_Cells,0.199706621,1717665,chr3,196025183,196027682,2500,*,Treg,TFRC,protein_coding,FALSE,-0.285977536
chr16,30948820,30949320,501,*,B_Cells,0.269159267,228789,chr16,31178110,31180609,2500,*,CD8_TEM,FUS,protein_coding,TRUE,-0.318472336
chr7,50281517,50282017,501,*,B_Cells,0.250973134,20106,chr7,50302124,50304623,2500,*,CD8_TCM,IKZF1,protein_coding,FALSE,0.17549292
chr2,218290803,218291303,501,*,B_Cells,0.183489204,16111,chr2,218272192,218274691,2500,*,CD4_CTL,TMBIM1,protein_coding,FALSE,0.162139769
chr14,64914109,64914609,501,*,B_Cells,0.182888474,1060626,chr14,63850983,63853482,2500,*,CD4_Naive,SYNE2,protein_coding,FALSE,-0.165388443
chr3,5197323,5197823,501,*,B_Cells,0.265209505,217707,chr3,4977116,4979615,2500,*,CD8_TEM,BHLHE40,protein_coding,FALSE,0.277007096
chr7,5218522,5219022,501,*,B_Cells,0.218251085,306125,chr7,5525148,5527647,2500,*,B_naive,ACTB,LRG_gene,FALSE,0.135584565
chr4,36325425,36325925,501,*,B_Cells,0.250371295,376704,chr4,35946221,35948720,2500,*,CD4_CTL,ARAP2,protein_coding,FALSE,-0.13380523
chr3,9987165,9987665,501,*,B_Cells,0.22090782,151342,chr3,10139008,10141507,2500,*,B_memory,VHL,protein_coding,FALSE,0.169505595
chr1,197775241,197775741,501,*,B_Cells,0.218460306,860929,chr1,198636671,198639170,2500,*,gdT,PTPRC,protein_coding,FALSE,-0.145030545
chr13,46553873,46554373,501,*,B_Cells,0.217754485,205,chr13,46551168,46553667,2500,*,B_intermediate,LRCH1,protein_coding,FALSE,0.185044349
chr12,51083414,51083914,501,*,B_Cells,0.14841155,152377,chr12,51236292,51238791,2500,*,CD4_Naive,DAZAP2,protein_coding,FALSE,0.140484049
chr5,81971727,81972227,501,*,B_Cells,0.161106609,558206,chr5,81411021,81413520,2500,*,B_intermediate,SSBP2,protein_coding,FALSE,0.195887917
chr11,64448131,64448631,501,*,B_Cells,0.24553564,203151,chr11,64242480,64244979,2500,*,CD4_CTL,PPP1R14B,protein_coding,FALSE,0.172607369
chr7,108551785,108552285,501,*,B_Cells,0.261143762,1382324,chr7,107166961,107169460,2500,*,CD4_CTL,HBP1,protein_coding,FALSE,0.128913949
chr8,6748274,6748774,501,*,B_Cells,0.224034478,5044798,chr8,11793573,11796072,2500,*,CD4_CTL,FDFT1,protein_coding,FALSE,0.125526825
chr3,106255791,106256291,501,*,B_Cells,0.208304519,599830,chr3,105653461,105655960,2500,*,CD4_Naive,CBLB,protein_coding,FALSE,-0.186123141
chr17,16653602,16654102,501,*,B_Cells,0.258920857,272304,chr17,16378798,16381297,2500,*,B_intermediate,UBB,protein_coding,FALSE,-0.164875805
chr16,67517907,67518407,501,*,B_Cells,0.197983494,122988,chr16,67392419,67394918,2500,*,CD16_Mono,ZDHHC1,protein_coding,FALSE,-0.143559166
chr2,242088376,242088876,501,*,B_Cells,0.206899929,1106361,chr2,240979515,240982014,2500,*,CD16_Mono,AC104809.2,antisense,FALSE,0.140499614
chr8,30727661,30728161,501,*,B_Cells,0.148225135,664149,chr8,30061012,30063511,2500,*,CD4_CTL,SARAF,protein_coding,FALSE,0.142184055
chr11,67646558,67647058,501,*,B_Cells,0.278344502,139561,chr11,67504497,67506996,2500,*,CD8_TCM,CDK2AP2,protein_coding,FALSE,0.156805461
chr21,35438488,35438988,501,*,B_Cells,0.293417101,628952,chr21,36067941,36070440,2500,*,CD14_Mono,CBR1,protein_coding,FALSE,-0.136865234
chr6,148747714,148748214,501,*,B_Cells,0.231105441,468426,chr6,149216641,149219140,2500,*,CD4_Naive,TAB2,protein_coding,FALSE,-0.126347725
chr7,151245327,151245827,501,*,B_Cells,0.286585672,93871,chr7,151339699,151342198,2500,*,CD14_Mono,NUB1,protein_coding,FALSE,-0.129047234
chrX,10110953,10111453,501,*,B_Cells,0.220554352,2861654,chrX,12973108,12975607,2500,*,CD8_TCM,TMSB4X,protein_coding,FALSE,-0.148221659
chr3,61249874,61250374,501,*,B_Cells,0.165206238,3678011,chr3,57569363,57571862,2500,*,cDC2,ARF4,protein_coding,FALSE,-0.349679227
chr12,9814103,9814603,501,*,B_Cells,0.203681675,10877,chr12,9825481,9827980,2500,*,gdT,KLRF1,protein_coding,FALSE,0.402401149
chr8,133058263,133058763,501,*,B_Cells,0.197061254,176407,chr8,133235171,133237670,2500,*,Treg,NDRG1,protein_coding,FALSE,-0.190578142
chr14,65228395,65228895,501,*,B_Cells,0.239808827,1374912,chr14,63850983,63853482,2500,*,CD4_Naive,SYNE2,protein_coding,FALSE,-0.165388443
chr9,121098744,121099244,501,*,B_Cells,0.277281471,76892,chr9,121176137,121178636,2500,*,CD14_Mono,RAB14,protein_coding,FALSE,-0.126313241
chr7,44748561,44749061,501,*,B_Cells,0.162705705,45618,chr7,44794680,44797179,2500,*,CD8_TCM,PPIA,protein_coding,FALSE,-0.126620127
chr2,226906054,226906554,501,*,B_Cells,0.177754384,2140464,chr2,224763090,224765589,2500,*,CD4_Naive,DOCK10,protein_coding,FALSE,-0.187522436
chr15,55267591,55268091,501,*,B_Cells,0.291042446,63497,chr15,55201594,55204093,2500,*,CD14_Mono,RAB27A,LRG_gene,FALSE,-0.131918792
chr19,863767,864267,501,*,B_Cells,0.22864099,3602,chr19,857665,860164,2500,*,CD14_Mono,CFD,LRG_gene,FALSE,-0.325855673
chr14,104656927,104657427,501,*,B_Cells,0.190371506,109921,chr14,104767349,104769848,2500,*,CD16_Mono,AKT1,protein_coding,FALSE,0.143850747
chr7,128791136,128791636,501,*,B_Cells,0.293365194,143975,chr7,128935612,128938111,2500,*,CD16_Mono,IRF5,protein_coding,FALSE,-0.187534764
chr5,112923026,112923526,501,*,B_Cells,0.203463489,46147,chr5,112874379,112876878,2500,*,CD14_Mono,REEP5,protein_coding,FALSE,-0.163543243
chr16,1964675,1965175,501,*,B_Cells,0.129859939,25965,chr16,1936210,1938709,2500,*,CD14_Mono,MSRB1,protein_coding,FALSE,-0.156324817
chr11,119729249,119729749,501,*,B_Cells,0.249710458,626551,chr11,119100198,119102697,2500,*,CD16_Mono,C2CD2L,protein_coding,FALSE,-0.134862427
chr6,7916912,7917412,501,*,B_Cells,0.268662196,3895145,chr6,4019267,4021766,2500,*,Treg,PRPF4B,protein_coding,FALSE,-0.141789729
chr10,91163433,91163933,501,*,B_Cells,0.181993104,757835,chr10,91921769,91924268,2500,*,CD8_TEM,BTAF1,protein_coding,FALSE,-0.133238337
chr4,42627678,42628178,501,*,B_Cells,0.180889751,218805,chr4,42406373,42408872,2500,*,B_intermediate,ATP8A1,protein_coding,FALSE,0.143157167
chrX,130092117,130092617,501,*,B_Cells,0.18152507,2108406,chrX,132201024,132203523,2500,*,CD14_Mono,RAP2C,protein_coding,FALSE,0.177502198
chr16,57413340,57413840,501,*,B_Cells,0.215980065,423355,chr16,56987485,56989984,2500,*,CD4_Naive,NLRC5,protein_coding,FALSE,-0.136805171
chr8,51902034,51902534,501,*,B_Cells,0.199035662,3975278,chr8,55877813,55880312,2500,*,CD16_Mono,LYN,protein_coding,FALSE,0.135265595
chrX,48937502,48938002,501,*,B_Cells,0.214289188,23820,chrX,48911182,48913681,2500,*,CD4_CTL,PIM2,protein_coding,FALSE,0.149845627
chr1,243508134,243508634,501,*,B_Cells,0.264845793,19401,chr1,243486233,243488732,2500,*,CD4_Naive,AKT3,protein_coding,FALSE,-0.143059679
chr6,71287962,71288462,501,*,B_Cells,0.230610725,1611660,chr6,69673802,69676301,2500,*,cDC2,LMBRD1,protein_coding,FALSE,0.232292864
chr3,23857354,23857854,501,*,B_Cells,0.263204861,85405,chr3,23943260,23945759,2500,*,CD4_TEM,NR1D2,protein_coding,FALSE,0.138196082
chr17,37609182,37609682,501,*,B_Cells,0.147621631,1063794,chr17,36542888,36545387,2500,*,NK_CD56bright,GGNBP2,protein_coding,FALSE,0.179845973
chr2,10122396,10122896,501,*,B_Cells,0.213925839,315071,chr2,10437968,10440467,2500,*,Treg,ODC1,protein_coding,FALSE,-0.237724434
chr9,104968067,104968567,501,*,B_Cells,0.206695775,186565,chr9,104779002,104781501,2500,*,CD14_Mono,ABCA1,protein_coding,FALSE,0.21879443
chr22,40412414,40412914,501,*,B_Cells,0.293388868,41323,chr22,40368591,40371090,2500,*,CD4_CTL,SGSM3,protein_coding,FALSE,-0.154169649
chr17,56913891,56914391,501,*,B_Cells,0.227440177,61713,chr17,56976105,56978604,2500,*,CD14_Mono,SCPEP1,protein_coding,FALSE,-0.190818021
chr1,207054450,207054950,501,*,B_Cells,0.281734741,149564,chr1,206902386,206904885,2500,*,B_naive,FCMR,protein_coding,FALSE,-0.14771879
chr17,47324426,47324926,501,*,B_Cells,0.170945295,406317,chr17,47731244,47733743,2500,*,MAIT,TBX21,protein_coding,FALSE,-0.149612235
chr5,149549752,149550252,501,*,B_Cells,0.289950111,501038,chr5,150051291,150053790,2500,*,CD14_Mono,CSF1R,protein_coding,FALSE,-0.139822704
chr7,24820876,24821376,501,*,B_Cells,0.261916615,295274,chr7,25116651,25119150,2500,*,cDC2,CYCS,LRG_gene,FALSE,-0.40040929
chr4,38761405,38761905,501,*,B_Cells,0.181082318,96709,chr4,38662196,38664695,2500,*,gdT,KLF3,protein_coding,FALSE,-0.217375283
chr6,14734744,14735244,501,*,B_Cells,0.222739213,616988,chr6,14115256,14117755,2500,*,B_memory,CD83,protein_coding,FALSE,0.45907714
chr7,143901410,143901910,501,*,B_Cells,0.232171359,519830,chr7,143379080,143381579,2500,*,CD4_CTL,ZYX,protein_coding,FALSE,0.217139712
chr6,159094405,159094905,501,*,B_Cells,0.152832012,59437,chr6,159032468,159034967,2500,*,CD4_CTL,TAGAP,protein_coding,FALSE,0.318209324
chr7,322040,322540,501,*,B_Cells,0.295321078,1491252,chr7,1813793,1816292,2500,*,CD16_Mono,MAD1L1,protein_coding,FALSE,0.132074089
chr13,97221984,97222484,501,*,B_Cells,0.148028672,50,chr13,97219434,97221933,2500,*,B_intermediate,MBNL2,protein_coding,FALSE,0.161368298
chr10,45594661,45595161,501,*,B_Cells,0.186683823,2208544,chr10,43383617,43386116,2500,*,CD14_Mono,HNRNPF,protein_coding,FALSE,-0.244352815
chr3,183116021,183116521,501,*,B_Cells,0.191948732,2797384,chr3,185913906,185916405,2500,*,MAIT,TRA2B,protein_coding,FALSE,0.147266661
chr10,69344632,69345132,501,*,B_Cells,0.293574268,256026,chr10,69086106,69088605,2500,*,gdT,SRGN,protein_coding,FALSE,-0.171193035
chr19,56538472,56538972,501,*,B_Cells,0.191191442,1138227,chr19,55397745,55400244,2500,*,CD14_Mono,UBE2S,protein_coding,FALSE,-0.254395231
chr12,26126502,26127002,501,*,B_Cells,0.260843028,3371837,chr12,29498840,29501339,2500,*,CD16_Mono,TMTC1,protein_coding,FALSE,0.15698231
chr9,33813576,33814076,501,*,B_Cells,0.258319178,371922,chr9,33439154,33441653,2500,*,CD8_TCM,AQP3,protein_coding,FALSE,0.147113689
chr1,160204398,160204898,501,*,B_Cells,0.252434048,0,chr1,160203337,160205836,2500,*,CD14_Mono,PEA15,protein_coding,FALSE,-0.137303733
chr20,51542180,51542680,501,*,B_Cells,0.254364077,1031359,chr20,50508321,50510820,2500,*,CD4_CTL,PTPN1,protein_coding,FALSE,-0.159400085
chr13,112874432,112874932,501,*,B_Cells,0.252840398,420308,chr13,113295241,113297740,2500,*,CD4_CTL,LAMP1,protein_coding,FALSE,0.283416589
chr4,4575188,4575688,501,*,B_Cells,0.301595733,226548,chr4,4346140,4348639,2500,*,CD4_CTL,NSG1,protein_coding,FALSE,-0.162965138
chr5,175895545,175896045,501,*,B_Cells,0.242383906,19827,chr5,175915873,175918372,2500,*,CD8_TCM,THOC3,protein_coding,FALSE,0.147974941
chr6,30396795,30397295,501,*,B_Cells,0.310942278,51164,chr6,30343131,30345630,2500,*,CD4_CTL,RPP21,protein_coding,FALSE,-0.133072375
chr3,114005316,114005816,501,*,B_Cells,0.155873418,269096,chr3,114274913,114277412,2500,*,Treg,TIGIT,protein_coding,FALSE,0.14928369
chr7,107661610,107662110,501,*,B_Cells,0.28999186,492149,chr7,107166961,107169460,2500,*,CD4_CTL,HBP1,protein_coding,FALSE,0.128913949
chr9,104926397,104926897,501,*,B_Cells,0.154402473,144895,chr9,104779002,104781501,2500,*,CD14_Mono,ABCA1,protein_coding,FALSE,0.21879443
chr1,40316511,40317011,501,*,B_Cells,0.21310662,25838,chr1,40342850,40345349,2500,*,B_memory,SMAP2,protein_coding,FALSE,0.145831516
chr17,27217479,27217979,501,*,B_Cells,0.196158305,74096,chr17,27292076,27294575,2500,*,cDC2,WSB1,protein_coding,FALSE,-0.610208633
chr22,17795673,17796173,501,*,B_Cells,0.307657273,2317764,chr22,20113938,20116437,2500,*,NK_CD56bright,RANBP1,protein_coding,FALSE,-0.131730284
chr19,41575882,41576382,501,*,B_Cells,0.277720629,273795,chr19,41299587,41302086,2500,*,gdT,TGFB1,protein_coding,FALSE,0.175325427
chr6,109483028,109483528,501,*,B_Cells,0.143507014,116014,chr6,109364514,109367013,2500,*,Treg,CD164,protein_coding,FALSE,0.128863545
chr7,2104184,2104684,501,*,B_Cells,0.269671003,287891,chr7,1813793,1816292,2500,*,CD16_Mono,MAD1L1,protein_coding,FALSE,0.132074089
chr11,96343074,96343574,501,*,B_Cells,0.151948995,365976,chr11,95974598,95977097,2500,*,CD4_Naive,MAML2,protein_coding,FALSE,-0.137585003
chr19,7829160,7829660,501,*,B_Cells,0.163918336,147817,chr19,7678843,7681342,2500,*,B_intermediate,TRAPPC5,protein_coding,FALSE,-0.182407357
chr22,20463457,20463957,501,*,B_Cells,0.256499153,347019,chr22,20113938,20116437,2500,*,NK_CD56bright,RANBP1,protein_coding,FALSE,-0.131730284
chr8,101126431,101126931,501,*,B_Cells,0.259619789,209406,chr8,100914525,100917024,2500,*,CD4_TEM,YWHAZ,protein_coding,FALSE,0.133504531
chr9,136902336,136902836,501,*,B_Cells,0.240133195,102390,chr9,137005227,137007726,2500,*,NK_CD56bright,ABCA2,protein_coding,FALSE,0.143418019
chr22,40385265,40385765,501,*,B_Cells,0.248940645,14174,chr22,40368591,40371090,2500,*,CD4_CTL,SGSM3,protein_coding,FALSE,-0.154169649
chr3,169945267,169945767,501,*,B_Cells,0.174552255,18867,chr3,169964635,169967134,2500,*,CD8_TCM,SEC62,protein_coding,FALSE,0.136523187
chr10,88108126,88108626,501,*,B_Cells,0.212805415,3779040,chr10,84326586,84329085,2500,*,CD4_CTL,CCSER2,protein_coding,FALSE,0.155655829
chr9,36993868,36994368,501,*,B_Cells,0.196426067,802512,chr9,36188856,36191355,2500,*,CD14_Mono,CLTA,protein_coding,FALSE,-0.150095715
chr18,13823821,13824321,501,*,B_Cells,0.265611937,1940699,chr18,11880622,11883121,2500,*,CD4_CTL,MPPE1,protein_coding,FALSE,-0.145060732
chr6,29723054,29723554,501,*,B_Cells,0.166177279,341154,chr6,30064709,30067208,2500,*,CD16_Mono,PPP1R11,protein_coding,FALSE,-0.150740466
chr16,57542346,57542846,501,*,B_Cells,0.276703217,552361,chr16,56987485,56989984,2500,*,CD4_Naive,NLRC5,protein_coding,FALSE,-0.136805171
chr2,151771472,151771972,501,*,B_Cells,0.163260565,500507,chr2,151268465,151270964,2500,*,CD16_Mono,NMI,protein_coding,FALSE,-0.151565484
chr3,52225489,52225989,501,*,B_Cells,0.159699026,620,chr3,52226610,52229109,2500,*,CD4_CTL,TWF2,protein_coding,FALSE,0.138088359
chr1,121519408,121519908,501,*,B_Cells,0.211869659,794985,chr1,120721923,120724422,2500,*,CD14_Mono,NBPF26,protein_coding,FALSE,0.150064671
chr6,159062507,159063007,501,*,B_Cells,0.18706654,27539,chr6,159032468,159034967,2500,*,CD4_CTL,TAGAP,protein_coding,FALSE,0.318209324
chr9,71795363,71795863,501,*,B_Cells,0.194664007,553561,chr9,72349425,72351924,2500,*,cDC2,ZFAND5,protein_coding,FALSE,-0.458914291
chr1,111471007,111471507,501,*,B_Cells,0.183697913,284,chr1,111471792,111474291,2500,*,CD16_Mono,C1orf162,protein_coding,FALSE,-0.154149023
chr1,112466179,112466679,501,*,B_Cells,0.148003042,150493,chr1,112617173,112619672,2500,*,CD8_TCM,CAPZA1,protein_coding,FALSE,0.128017453
chr11,62444150,62444650,501,*,B_Cells,0.272240768,10108,chr11,62431542,62434041,2500,*,cDC2,AHNAK,protein_coding,FALSE,0.196628005
chr9,125747051,125747551,501,*,B_Cells,0.302067723,511698,chr9,125232853,125235352,2500,*,CD4_TEM,HSPA5,protein_coding,FALSE,0.25393277400000003
chr16,70454328,70454828,501,*,B_Cells,0.249699296,888734,chr16,69563094,69565593,2500,*,CD14_Mono,NFAT5,protein_coding,FALSE,0.128837058
chr14,60164556,60165056,501,*,B_Cells,0.278349452,1020502,chr14,61185559,61188058,2500,*,NK_CD56bright,PRKCH,protein_coding,FALSE,0.126517455
chr11,45929972,45930472,501,*,B_Cells,0.145000865,1365045,chr11,44562427,44564926,2500,*,B_intermediate,CD82,protein_coding,FALSE,-0.277856572
chr3,16511760,16512260,501,*,B_Cells,0.135905681,246100,chr3,16263160,16265659,2500,*,NK_CD56bright,OXNAD1,protein_coding,FALSE,0.191390221
chr5,157602443,157602943,501,*,B_Cells,0.245126659,335864,chr5,157264079,157266578,2500,*,CD8_Naive,CYFIP2,protein_coding,FALSE,-0.16021372
chrX,39144202,39144702,501,*,B_Cells,0.253807651,342270,chrX,38799432,38801931,2500,*,B_intermediate,MID1IP1,protein_coding,FALSE,-0.183859881
chr1,220733037,220733537,501,*,B_Cells,0.257642146,965886,chr1,221699424,221701923,2500,*,Treg,DUSP10,protein_coding,FALSE,-0.147893204
chr1,62800732,62801232,501,*,B_Cells,0.179630202,2617354,chr1,65418587,65421086,2500,*,CD16_Mono,LEPROT,protein_coding,FALSE,-0.147587533
chr17,76271966,76272466,501,*,B_Cells,0.162833478,283299,chr17,76555766,76558265,2500,*,CD4_CTL,SNHG16,processed_transcript,FALSE,0.18095883199999999
chr7,3300833,3301333,501,*,B_Cells,0.179629828,394192,chr7,2904141,2906640,2500,*,CD8_TEM,CARD11,protein_coding,FALSE,-0.148898945
chr1,85200853,85201353,501,*,B_Cells,0.288975114,1143470,chr1,86344824,86347323,2500,*,CD8_Naive,ODF2L,protein_coding,FALSE,-0.139446884
chr11,126282764,126283264,501,*,B_Cells,0.323258021,19345,chr11,126260919,126263418,2500,*,MAIT,SRPRA,protein_coding,FALSE,-0.126249432
chr3,187935777,187936277,501,*,B_Cells,0.301145691,213900,chr3,187719377,187721876,2500,*,CD14_Mono,BCL6,protein_coding,FALSE,0.254089349
chr8,81111846,81112346,501,*,B_Cells,0.21143098,143536,chr8,80965810,80968309,2500,*,CD4_Naive,PAG1,protein_coding,FALSE,-0.152232586
chr10,5629783,5630283,501,*,B_Cells,0.301054764,132939,chr10,5763223,5765722,2500,*,CD16_Mono,GDI2,protein_coding,FALSE,-0.140081194
chr11,111417095,111417595,501,*,B_Cells,0.199410697,2378278,chr11,113795874,113798373,2500,*,CD4_CTL,USP28,protein_coding,FALSE,-0.138602213
chr10,92691519,92692019,501,*,B_Cells,0.245518297,1068,chr10,92687951,92690450,2500,*,CD14_Mono,HHEX,protein_coding,FALSE,-0.192811132
chr10,133261944,133262444,501,*,B_Cells,0.255723871,129649,chr10,133392094,133394593,2500,*,gdT,MTG1,protein_coding,FALSE,0.176984506
chr19,1275571,1276071,501,*,B_Cells,0.13772315,15687,chr19,1257384,1259883,2500,*,CD4_CTL,CIRBP,protein_coding,FALSE,0.188493927
chr5,78984520,78985020,501,*,B_Cells,0.220682501,1124630,chr5,80109651,80112150,2500,*,CD4_Naive,SERINC5,protein_coding,FALSE,-0.244307432
chr19,58182388,58182888,501,*,B_Cells,0.276270013,160289,chr19,58343178,58345677,2500,*,CD14_Mono,A1BG,protein_coding,FALSE,0.156204691
chr2,65040570,65041070,501,*,B_Cells,0.299899312,184682,chr2,65225753,65228252,2500,*,NK_CD56bright,ACTR2,protein_coding,FALSE,0.137805702
chrX,10121793,10122293,501,*,B_Cells,0.266712402,2850814,chrX,12973108,12975607,2500,*,CD8_TCM,TMSB4X,protein_coding,FALSE,-0.148221659
chr19,7681612,7682112,501,*,B_Cells,0.234636247,269,chr19,7678843,7681342,2500,*,B_intermediate,TRAPPC5,protein_coding,FALSE,-0.182407357
chr13,43879314,43879814,501,*,B_Cells,0.219268553,992426,chr13,42884388,42886887,2500,*,cDC2,EPSTI1,protein_coding,FALSE,-0.213784669
chr6,43645340,43645840,501,*,B_Cells,0.311473301,133013,chr6,43509827,43512326,2500,*,CD14_Mono,YIPF3,protein_coding,FALSE,-0.13655933
chr19,50050303,50050803,501,*,B_Cells,0.294071601,142978,chr19,49904825,49907324,2500,*,CD14_Mono,NUP62,protein_coding,FALSE,-0.140227972
chr17,14309265,14309765,501,*,B_Cells,0.259814795,2069032,chr17,16378798,16381297,2500,*,Treg,UBB,protein_coding,FALSE,-0.14298798
chr8,48514361,48514861,501,*,B_Cells,0.236108939,776952,chr8,47734909,47737408,2500,*,CD16_Mono,CEBPD,protein_coding,FALSE,0.295698214
chr3,179348240,179348740,501,*,B_Cells,0.270262299,6565165,chr3,185913906,185916405,2500,*,MAIT,TRA2B,protein_coding,FALSE,0.147266661
chr9,81655304,81655804,501,*,B_Cells,0.201527023,71121,chr9,81581683,81584182,2500,*,B_intermediate,TLE1,protein_coding,FALSE,0.30728237
chr5,159332733,159333233,501,*,B_Cells,0.27375726,174824,chr5,159155409,159157908,2500,*,CD16_Mono,RNF145,protein_coding,FALSE,0.201106443
chr2,48319816,48320316,501,*,B_Cells,0.286427272,1159234,chr2,47158082,47160581,2500,*,CD16_Mono,CALM2,protein_coding,FALSE,-0.254312358
chr8,122782980,122783480,501,*,B_Cells,0.19362002,227683,chr8,123011164,123013663,2500,*,gdT,DERL1,protein_coding,FALSE,-0.146666729
chr17,45247554,45248054,501,*,B_Cells,0.131875398,25610,chr17,45219444,45221943,2500,*,CD16_Mono,FMNL1,protein_coding,FALSE,0.139872703
chr8,60703178,60703678,501,*,B_Cells,0.21815493,1897260,chr8,58803418,58805917,2500,*,Treg,TOX,protein_coding,FALSE,-0.137105664
chr19,54463555,54464055,501,*,B_Cells,0.158811536,14168,chr19,54446887,54449386,2500,*,CD8_TEM,LENG8,protein_coding,FALSE,-0.133189814
chr6,37177210,37177710,501,*,B_Cells,0.287358526,6507,chr6,37168203,37170702,2500,*,CD8_TEM,PIM1,protein_coding,FALSE,0.25194688
chr1,205630978,205631478,501,*,B_Cells,0.177341216,79340,chr1,205710819,205713318,2500,*,B_naive,NUCKS1,protein_coding,FALSE,-0.133229814
chrX,135974345,135974845,501,*,B_Cells,0.28836161,3770821,chrX,132201024,132203523,2500,*,CD14_Mono,RAP2C,protein_coding,FALSE,0.177502198
