seqnames_dar,start_dar,end_dar,width_dar,strand_dar,cell_type_dar,logFC_dar,distance,seqnames_degs,start_deg,end_deg,width_deg,strand_deg,cell_type_deg,gene_name,gene_biotype,DAR_deg_overlap,log2FC_deg
chr12,42325894,42326394,501,*,CD4+_T_Cells,-0.071489082,13316,chr12,42310078,42312577,2500,*,CD4+_T_Cells,ZCRB1,protein_coding,FALSE,-0.015027825
chr20,57389071,57389571,501,*,CD4+_T_Cells,-0.090382944,0,chr20,57389407,57391906,2500,*,CD4+_T_Cells,RBM38,protein_coding,FALSE,0.145406674
chr1,246931664,246932164,501,*,CD4+_T_Cells,-0.041091788,92066,chr1,246837098,246839597,2500,*,CD4+_T_Cells,AHCTF1,protein_coding,FALSE,-0.043868953
chr7,12257566,12258066,501,*,CD4+_T_Cells,-0.073329309,45825,chr7,12209241,12211740,2500,*,CD4+_T_Cells,TMEM106B,protein_coding,FALSE,0.024740186
chr4,108030258,108030758,501,*,CD4+_T_Cells,0.111326327,14786,chr4,108045545,108048044,2500,*,CD4+_T_Cells,LEF1,protein_coding,FALSE,0.008291801
chr4,73069483,73069983,501,*,CD4+_T_Cells,-0.052959337,1392,chr4,73071376,73073875,2500,*,CD4+_T_Cells,ANKRD17,protein_coding,FALSE,-0.009663856
chr18,36828775,36829275,501,*,CD4+_T_Cells,-0.035738765,50628,chr18,36775647,36778146,2500,*,CD4+_T_Cells,TPGS2,protein_coding,FALSE,0.056327595
chr17,40602777,40603277,501,*,CD4+_T_Cells,0.113483672,19684,chr17,40622962,40625461,2500,*,CD4+_T_Cells,SMARCE1,protein_coding,FALSE,0.046887835
chr22,20100530,20101030,501,*,CD4+_T_Cells,0.100992249,12907,chr22,20113938,20116437,2500,*,CD4+_T_Cells,RANBP1,protein_coding,FALSE,-0.004595815
chr9,127450670,127451170,501,*,CD4+_T_Cells,0.092388459,262895,chr9,127714066,127716565,2500,*,CD4+_T_Cells,TTC16,protein_coding,FALSE,-0.010039484
chr1,154609410,154609910,501,*,CD4+_T_Cells,0.142539874,26848,chr1,154580062,154582561,2500,*,CD4+_T_Cells,ADAR,protein_coding,FALSE,0.075046609
chr22,31944184,31944684,501,*,CD4+_T_Cells,-0.074252375,0,chr22,31942461,31944960,2500,*,CD4+_T_Cells,YWHAH,protein_coding,FALSE,-5.5109e-4
chr5,95646563,95647063,501,*,CD4+_T_Cells,-0.048524023,102255,chr5,95749319,95751818,2500,*,CD4+_T_Cells,GLRX,protein_coding,FALSE,0.088006624
chr16,588532,589032,501,*,CD4+_T_Cells,0.121242637,43394,chr16,632427,634926,2500,*,CD4+_T_Cells,METTL26,protein_coding,FALSE,-0.015145491
chr19,34734300,34734800,501,*,CD4+_T_Cells,0.12709364,56161,chr19,34675639,34678138,2500,*,CD4+_T_Cells,ZNF302,protein_coding,FALSE,-0.03148903
chr19,14551328,14551828,501,*,CD4+_T_Cells,0.086404422,12249,chr19,14564078,14566577,2500,*,CD4+_T_Cells,NDUFB7,protein_coding,FALSE,0.024828485
chr10,30433810,30434310,501,*,CD4+_T_Cells,-0.067409935,0,chr10,30431937,30434436,2500,*,CD4+_T_Cells,MAP3K8,protein_coding,FALSE,-0.078640277
chr14,22766326,22766826,501,*,CD4+_T_Cells,0.076775341,0,chr14,22764522,22767021,2500,*,CD4+_T_Cells,OXA1L,protein_coding,FALSE,0.041357315
chr2,237603504,237604004,501,*,CD4+_T_Cells,0.094729972,21571,chr2,237625576,237628075,2500,*,CD4+_T_Cells,LRRFIP1,protein_coding,FALSE,0.011536254
chr8,30095191,30095691,501,*,CD4+_T_Cells,-0.070560608,0,chr8,30093398,30095897,2500,*,CD4+_T_Cells,LEPROTL1,protein_coding,FALSE,-0.028787727
chr1,246699054,246699554,501,*,CD4+_T_Cells,-0.103148171,132110,chr1,246564444,246566943,2500,*,CD4+_T_Cells,CNST,protein_coding,FALSE,-0.058427984
chr3,190513738,190514238,501,*,CD4+_T_Cells,-0.042814713,2359954,chr3,188151284,188153783,2500,*,CD4+_T_Cells,LPP,protein_coding,FALSE,-0.078982897
chr12,120012245,120012745,501,*,CD4+_T_Cells,0.083276753,195693,chr12,120208439,120210938,2500,*,CD4+_T_Cells,PXN,protein_coding,FALSE,0.043751241
chr10,14604185,14604685,501,*,CD4+_T_Cells,-0.061453177,85128,chr10,14516557,14519056,2500,*,CD4+_T_Cells,FAM107B,protein_coding,FALSE,0.096473001
chr1,155208358,155208858,501,*,CD4+_T_Cells,0.107315364,38450,chr1,155167408,155169907,2500,*,CD4+_T_Cells,KRTCAP2,protein_coding,FALSE,0.041607298
chr19,17847778,17848278,501,*,CD4+_T_Cells,0.10259436,22496,chr19,17822782,17825281,2500,*,CD4+_T_Cells,JAK3,LRG_gene,FALSE,-0.091691568
chr17,64262407,64262907,501,*,CD4+_T_Cells,0.118810271,222765,chr17,64037142,64039641,2500,*,CD4+_T_Cells,ERN1,protein_coding,FALSE,0.037367526
chr12,64759211,64759711,501,*,CD4+_T_Cells,-0.051278425,251710,chr12,64505001,64507500,2500,*,CD4+_T_Cells,RASSF3,protein_coding,FALSE,0.045215279
chr3,31213781,31214281,501,*,CD4+_T_Cells,0.098262261,316356,chr3,31530638,31533137,2500,*,CD4+_T_Cells,STT3B,protein_coding,FALSE,-0.064731636
chr1,160837478,160837978,501,*,CD4+_T_Cells,0.071311861,40904,chr1,160794074,160796573,2500,*,CD4+_T_Cells,LY9,protein_coding,FALSE,0.009654047
chr9,78296793,78297293,501,*,CD4+_T_Cells,-0.047676678,60231,chr9,78234062,78236561,2500,*,CD4+_T_Cells,CEP78,protein_coding,FALSE,-0.052533933
chr1,185281167,185281667,501,*,CD4+_T_Cells,0.086076206,12720,chr1,185294388,185296887,2500,*,CD4+_T_Cells,IVNS1ABP,protein_coding,FALSE,-0.002618902
chr14,93959321,93959821,501,*,CD4+_T_Cells,0.068826429,86469,chr14,94046291,94048790,2500,*,CD4+_T_Cells,DDX24,protein_coding,FALSE,-0.144429586
chr1,28884896,28885396,501,*,CD4+_T_Cells,0.063851916,0,chr1,28885091,28887590,2500,*,CD4+_T_Cells,EPB41,protein_coding,FALSE,-0.115730138
chr10,79347193,79347693,501,*,CD4+_T_Cells,-0.052805951,313394,chr10,79661088,79663587,2500,*,CD4+_T_Cells,NUTM2B-AS1,antisense,FALSE,-0.037391515
chr17,38868834,38869334,501,*,CD4+_T_Cells,-0.084813666,0,chr17,38867859,38870358,2500,*,CD4+_T_Cells,LASP1,protein_coding,FALSE,-0.06134043
chr7,92833752,92834252,501,*,CD4+_T_Cells,-0.06792052,228331,chr7,92602921,92605420,2500,*,CD4+_T_Cells,CDK6,protein_coding,FALSE,0.005513996
chr5,86617663,86618163,501,*,CD4+_T_Cells,-0.044662136,0,chr5,86615904,86618403,2500,*,CD4+_T_Cells,COX7C,protein_coding,FALSE,0.092205557
chr14,20683087,20683587,501,*,CD4+_T_Cells,-0.083264339,227396,chr14,20453191,20455690,2500,*,CD4+_T_Cells,APEX1,protein_coding,FALSE,-0.007551224
chr12,109998876,109999376,501,*,CD4+_T_Cells,-0.047868831,0,chr12,109997186,109999685,2500,*,CD4+_T_Cells,ANKRD13A,protein_coding,FALSE,0.01073428
chr1,226109735,226110235,501,*,CD4+_T_Cells,-0.076812457,32443,chr1,226142679,226145178,2500,*,CD4+_T_Cells,ACBD3,protein_coding,FALSE,0.010112673
chr1,234610781,234611281,501,*,CD4+_T_Cells,-0.042473494,6012,chr1,234602269,234604768,2500,*,CD4+_T_Cells,IRF2BP2,protein_coding,FALSE,0.061855486
chr10,92591498,92591998,501,*,CD4+_T_Cells,-0.049934976,667229,chr10,91921769,91924268,2500,*,CD4+_T_Cells,BTAF1,protein_coding,FALSE,-0.063355931
chr10,102245090,102245590,501,*,CD4+_T_Cells,-0.034081631,92414,chr10,102150176,102152675,2500,*,CD4+_T_Cells,NOLC1,protein_coding,FALSE,-0.006292738
chr1,221742698,221743198,501,*,CD4+_T_Cells,-0.070357847,40774,chr1,221699424,221701923,2500,*,CD4+_T_Cells,DUSP10,protein_coding,FALSE,-0.147893204
chr13,98994790,98995290,501,*,CD4+_T_Cells,0.117990341,200861,chr13,98791429,98793928,2500,*,CD4+_T_Cells,DOCK9,protein_coding,FALSE,-9.92049e-4
chr7,43582678,43583178,501,*,CD4+_T_Cells,-0.036366549,0,chr7,43580758,43583257,2500,*,CD4+_T_Cells,STK17A,protein_coding,FALSE,-0.171190696
chr5,32532227,32532727,501,*,CD4+_T_Cells,0.115068386,94,chr5,32529633,32532132,2500,*,CD4+_T_Cells,SUB1,protein_coding,FALSE,-0.017594682
chr1,185157425,185157925,501,*,CD4+_T_Cells,-0.073516617,136462,chr1,185294388,185296887,2500,*,CD4+_T_Cells,IVNS1ABP,protein_coding,FALSE,-0.002618902
chr3,130747512,130748012,501,*,CD4+_T_Cells,-0.082787237,712199,chr3,131460212,131462711,2500,*,CD4+_T_Cells,MRPL3,protein_coding,FALSE,0.046360198
chr6,160462429,160462929,501,*,CD4+_T_Cells,0.094365581,492830,chr6,159967099,159969598,2500,*,CD4+_T_Cells,IGF2R,protein_coding,FALSE,-0.010778417
chr19,19597859,19598359,501,*,CD4+_T_Cells,0.069002571,29116,chr19,19627476,19629975,2500,*,CD4+_T_Cells,GMIP,protein_coding,FALSE,0.049320809
chr13,46593284,46593784,501,*,CD4+_T_Cells,-0.07695784,175471,chr13,46769256,46771755,2500,*,CD4+_T_Cells,ESD,protein_coding,FALSE,0.006486352
chr3,30606340,30606840,501,*,CD4+_T_Cells,-0.094620353,0,chr3,30604502,30607001,2500,*,CD4+_T_Cells,TGFBR2,protein_coding,FALSE,0.101809719
chr19,45178120,45178620,501,*,CD4+_T_Cells,0.032603093,14692,chr19,45160928,45163427,2500,*,CD4+_T_Cells,TRAPPC6A,protein_coding,FALSE,-0.091309581
chr5,97183014,97183514,501,*,CD4+_T_Cells,-0.059778679,247120,chr5,96933394,96935893,2500,*,CD4+_T_Cells,LNPEP,protein_coding,FALSE,-0.115404166
chr1,93878974,93879474,501,*,CD4+_T_Cells,-0.054634125,12191,chr1,93864283,93866782,2500,*,CD4+_T_Cells,DNTTIP2,protein_coding,FALSE,-0.031317772
chr11,18698405,18698905,501,*,CD4+_T_Cells,-0.05972254,91504,chr11,18604401,18606900,2500,*,CD4+_T_Cells,SPTY2D1,protein_coding,FALSE,0.009369376
chr17,28549624,28550124,501,*,CD4+_T_Cells,0.101334319,2417,chr17,28544707,28547206,2500,*,CD4+_T_Cells,UNC119,LRG_gene,FALSE,0.033067676
chr19,5961935,5962435,501,*,CD4+_T_Cells,0.060431387,70159,chr19,5889276,5891775,2500,*,CD4+_T_Cells,NDUFA11,protein_coding,FALSE,-0.045509873
chr19,45769817,45770317,501,*,CD4+_T_Cells,0.104861763,81863,chr19,45685454,45687953,2500,*,CD4+_T_Cells,SNRPD2,protein_coding,FALSE,0.003886806
chr2,134670297,134670797,501,*,CD4+_T_Cells,0.081675756,245437,chr2,134916235,134918734,2500,*,CD4+_T_Cells,CCNT2,protein_coding,FALSE,-0.104899556
chr6,148760922,148761422,501,*,CD4+_T_Cells,0.106729868,455218,chr6,149216641,149219140,2500,*,CD4+_T_Cells,TAB2,protein_coding,FALSE,0.031781076
chr1,2300316,2300816,501,*,CD4+_T_Cells,-0.064807139,88958,chr1,2389775,2392274,2500,*,CD4+_T_Cells,RER1,protein_coding,FALSE,-0.006100815
chr3,125375120,125375620,501,*,CD4+_T_Cells,-0.04600796,149059,chr3,125223561,125226060,2500,*,CD4+_T_Cells,ZNF148,protein_coding,FALSE,0.036262159
chr7,104207803,104208303,501,*,CD4+_T_Cells,-0.062225322,803875,chr7,105012179,105014678,2500,*,CD4+_T_Cells,KMT2E,protein_coding,FALSE,-0.020749819
chr12,96035458,96035958,501,*,CD4+_T_Cells,-0.042240228,34130,chr12,95998828,96001327,2500,*,CD4+_T_Cells,LTA4H,protein_coding,FALSE,0.013372118
chr18,22282432,22282932,501,*,CD4+_T_Cells,-0.130937617,669665,chr18,21610267,21612766,2500,*,CD4+_T_Cells,SNRPD1,protein_coding,FALSE,-0.006164653
chr19,58519681,58520181,501,*,CD4+_T_Cells,-0.044960049,21909,chr19,58542091,58544590,2500,*,CD4+_T_Cells,TRIM28,protein_coding,FALSE,-0.021583603
chr3,194134806,194135306,501,*,CD4+_T_Cells,-0.065706926,541162,chr3,193591144,193593643,2500,*,CD4+_T_Cells,OPA1,LRG_gene,FALSE,0.005844385
chr15,78944838,78945338,501,*,CD4+_T_Cells,-0.069863345,133851,chr15,78808487,78810986,2500,*,CD4+_T_Cells,MORF4L1,protein_coding,FALSE,0.07469368
chr3,15098379,15098879,501,*,CD4+_T_Cells,0.076852102,55419,chr3,15040460,15042959,2500,*,CD4+_T_Cells,MRPS25,protein_coding,FALSE,-0.050970702
chr14,67694634,67695134,501,*,CD4+_T_Cells,-0.09174177,47059,chr14,67645075,67647574,2500,*,CD4+_T_Cells,VTI1B,protein_coding,FALSE,0.008763623
chr18,3261345,3261845,501,*,CD4+_T_Cells,-0.063768134,0,chr18,3259909,3262408,2500,*,CD4+_T_Cells,MYL12B,protein_coding,FALSE,0.052034765
chr19,55339233,55339733,501,*,CD4+_T_Cells,0.036450304,37511,chr19,55377245,55379744,2500,*,CD4+_T_Cells,TMEM238,protein_coding,FALSE,-0.043447108
chr8,60999017,60999517,501,*,CD4+_T_Cells,0.094276424,319737,chr8,60676780,60679279,2500,*,CD4+_T_Cells,CHD7,LRG_gene,FALSE,-0.113826192
chr7,130930192,130930692,501,*,CD4+_T_Cells,-0.110359903,9067,chr7,130939760,130942259,2500,*,CD4+_T_Cells,LINC-PINT,antisense,FALSE,-0.187039198
chr14,103628950,103629450,501,*,CD4+_T_Cells,0.097849215,66554,chr14,103559896,103562395,2500,*,CD4+_T_Cells,KLC1,protein_coding,FALSE,-0.025224241
chr14,75247393,75247893,501,*,CD4+_T_Cells,0.085136284,28880,chr14,75276774,75279273,2500,*,CD4+_T_Cells,FOS,protein_coding,FALSE,0.099490091
chr7,140177008,140177508,501,*,CD4+_T_Cells,-0.03944652,91762,chr7,140082746,140085245,2500,*,CD4+_T_Cells,KDM7A,protein_coding,FALSE,-0.003254658
chr3,60010783,60011283,501,*,CD4+_T_Cells,0.064613951,260973,chr3,59747310,59749809,2500,*,CD4+_T_Cells,FHIT,protein_coding,FALSE,-0.004926236
chr3,44729361,44729861,501,*,CD4+_T_Cells,-0.078995376,5799,chr3,44735661,44738160,2500,*,CD4+_T_Cells,KIAA1143,protein_coding,FALSE,0.017415178
chr6,157379847,157380347,501,*,CD4+_T_Cells,-0.058302789,318039,chr6,157698387,157700886,2500,*,CD4+_T_Cells,SNX9,protein_coding,FALSE,0.047155441
chr9,35910871,35911371,501,*,CD4+_T_Cells,0.126710772,97411,chr9,35810960,35813459,2500,*,CD4+_T_Cells,HINT2,protein_coding,FALSE,0.002865897
chr6,157021557,157022057,501,*,CD4+_T_Cells,-0.050781472,243683,chr6,156775374,156777873,2500,*,CD4+_T_Cells,ARID1B,protein_coding,FALSE,-0.054455468
chr1,230972662,230973162,501,*,CD4+_T_Cells,0.089879298,266044,chr1,231239207,231241706,2500,*,CD4+_T_Cells,GNPAT,protein_coding,FALSE,-0.149850058
chr10,119663771,119664271,501,*,CD4+_T_Cells,-0.09316369,11901,chr10,119649370,119651869,2500,*,CD4+_T_Cells,BAG3,protein_coding,FALSE,0.025899277
chr9,127980884,127981384,501,*,CD4+_T_Cells,-0.032575516,39805,chr9,127938579,127941078,2500,*,CD4+_T_Cells,FAM102A,protein_coding,FALSE,0.091647392
chr3,124730148,124730648,501,*,CD4+_T_Cells,0.07770548,492912,chr3,125223561,125226060,2500,*,CD4+_T_Cells,ZNF148,protein_coding,FALSE,0.01114264
chr18,32019520,32020020,501,*,CD4+_T_Cells,-0.054225231,648,chr18,32016372,32018871,2500,*,CD4+_T_Cells,RNF125,protein_coding,FALSE,-0.062994433
chr6,33417944,33418444,501,*,CD4+_T_Cells,0.037985486,1002,chr6,33414442,33416941,2500,*,CD4+_T_Cells,CUTA,protein_coding,FALSE,2.66331e-4
chr8,145002618,145003118,501,*,CD4+_T_Cells,-0.05915633,552536,chr8,144447582,144450081,2500,*,CD4+_T_Cells,CYHR1,protein_coding,FALSE,0.011369553
chr6,32622935,32623435,501,*,CD4+_T_Cells,0.064670894,196397,chr6,32819833,32822332,2500,*,CD4+_T_Cells,TAP2,protein_coding,FALSE,-0.002640663
chr19,10289079,10289579,501,*,CD4+_T_Cells,-0.075462481,36678,chr19,10249901,10252400,2500,*,CD4+_T_Cells,MRPL4,protein_coding,FALSE,-0.00238699
chr12,46219687,46220187,501,*,CD4+_T_Cells,-0.080088246,36124,chr12,46181063,46183562,2500,*,CD4+_T_Cells,SLC38A1,protein_coding,FALSE,0.01506219
chr3,186909061,186909561,501,*,CD4+_T_Cells,0.079411839,18923,chr3,186928485,186930984,2500,*,CD4+_T_Cells,ST6GAL1,protein_coding,FALSE,-0.113442479
chr4,153249070,153249570,501,*,CD4+_T_Cells,0.07526003,629938,chr4,152616632,152619131,2500,*,CD4+_T_Cells,TMEM154,protein_coding,FALSE,0.013322156
chr7,149873676,149874176,501,*,CD4+_T_Cells,-0.072668021,208,chr7,149870968,149873467,2500,*,CD4+_T_Cells,ATP6V0E2,protein_coding,FALSE,0.112403461
chr17,68180618,68181118,501,*,CD4+_T_Cells,-0.067258605,64455,chr17,68245574,68248073,2500,*,CD4+_T_Cells,AMZ2,protein_coding,FALSE,-0.004618011
chr10,92901869,92902369,501,*,CD4+_T_Cells,0.112866311,763513,chr10,93665883,93668382,2500,*,CD4+_T_Cells,FRA10AC1,protein_coding,FALSE,-0.039903885
chr19,38842399,38842899,501,*,CD4+_T_Cells,0.11529001,5511,chr19,38834388,38836887,2500,*,CD4+_T_Cells,HNRNPL,protein_coding,FALSE,0.107217598
chr19,16197507,16198007,501,*,CD4+_T_Cells,-0.048109071,0,chr19,16195578,16198077,2500,*,CD4+_T_Cells,AP1M1,protein_coding,FALSE,-0.013808168
chr9,114718775,114719275,501,*,CD4+_T_Cells,-0.089287456,130529,chr9,114585746,114588245,2500,*,CD4+_T_Cells,ATP6V1G1,protein_coding,FALSE,-0.003170792
chr19,18204416,18204916,501,*,CD4+_T_Cells,-0.085697883,72843,chr19,18277760,18280259,2500,*,CD4+_T_Cells,JUND,protein_coding,FALSE,-0.048545243
chr22,49838767,49839267,501,*,CD4+_T_Cells,0.058560206,76899,chr22,49916167,49918666,2500,*,CD4+_T_Cells,CRELD2,protein_coding,FALSE,-0.01816004
chr14,31944932,31945432,501,*,CD4+_T_Cells,0.109563467,128681,chr14,32074114,32076613,2500,*,CD4+_T_Cells,ARHGAP5,protein_coding,FALSE,0.026348166
chr18,48951767,48952267,501,*,CD4+_T_Cells,-0.090569741,31414,chr18,48917853,48920352,2500,*,CD4+_T_Cells,SMAD7,protein_coding,FALSE,0.226859767
chr1,150611450,150611950,501,*,CD4+_T_Cells,0.06532373,10099,chr1,150598851,150601350,2500,*,CD4+_T_Cells,ENSA,protein_coding,FALSE,-0.005792301
chrX,73944027,73944527,501,*,CD4+_T_Cells,0.066032878,0,chrX,73942324,73944823,2500,*,CD4+_T_Cells,JPX,lincRNA,FALSE,-0.023947298
chr12,8697644,8698144,501,*,CD4+_T_Cells,-0.057253217,213751,chr12,8911896,8914395,2500,*,CD4+_T_Cells,PHC1,protein_coding,FALSE,0.025775574
chr10,119301304,119301804,501,*,CD4+_T_Cells,0.108195798,196023,chr10,119497828,119500327,2500,*,CD4+_T_Cells,RGS10,protein_coding,FALSE,0.007345057
chr5,139565369,139565869,501,*,CD4+_T_Cells,0.09329743,38438,chr5,139524431,139526930,2500,*,CD4+_T_Cells,UBE2D2,protein_coding,FALSE,-0.003167281
chr9,131656357,131656857,501,*,CD4+_T_Cells,-0.09161792,79087,chr9,131574770,131577269,2500,*,CD4+_T_Cells,RAPGEF1,protein_coding,FALSE,-0.117042674
chr14,75002573,75003073,501,*,CD4+_T_Cells,0.048730901,74279,chr14,75077353,75079852,2500,*,CD4+_T_Cells,NEK9,protein_coding,FALSE,-0.008295532
chr8,93754607,93755107,501,*,CD4+_T_Cells,0.052340978,100699,chr8,93855807,93858306,2500,*,CD4+_T_Cells,PDP1,protein_coding,FALSE,0.100076122
chr11,18396007,18396507,501,*,CD4+_T_Cells,-0.052224247,1119,chr11,18392388,18394887,2500,*,CD4+_T_Cells,LDHA,protein_coding,FALSE,-0.107484991
chr8,144465677,144466177,501,*,CD4+_T_Cells,0.050667845,15595,chr8,144447582,144450081,2500,*,CD4+_T_Cells,CYHR1,protein_coding,FALSE,0.011369553
chr18,32092250,32092750,501,*,CD4+_T_Cells,0.043185587,0,chr18,32089855,32092354,2500,*,CD4+_T_Cells,RNF138,protein_coding,FALSE,0.099178611
chr2,196230006,196230506,501,*,CD4+_T_Cells,-0.075587999,95940,chr2,196131566,196134065,2500,*,CD4+_T_Cells,STK17B,protein_coding,FALSE,-0.095010603
chr5,78360164,78360664,501,*,CD4+_T_Cells,-0.051451836,357338,chr5,78000326,78002825,2500,*,CD4+_T_Cells,AP3B1,LRG_gene,FALSE,0.001842013
chr15,40564919,40565419,501,*,CD4+_T_Cells,-0.037928249,196600,chr15,40762020,40764519,2500,*,CD4+_T_Cells,GCHFR,protein_coding,FALSE,0.032116859
chr6,154733908,154734408,501,*,CD4+_T_Cells,0.080611619,83,chr6,154731325,154733824,2500,*,CD4+_T_Cells,SCAF8,protein_coding,FALSE,0.006737811
chr4,51842784,51843284,501,*,CD4+_T_Cells,-0.039162834,867119,chr4,52710404,52712903,2500,*,CD4+_T_Cells,DANCR,processed_transcript,FALSE,-0.033982918
chr5,110726473,110726973,501,*,CD4+_T_Cells,-0.101627115,9162,chr5,110736136,110738635,2500,*,CD4+_T_Cells,SLC25A46,protein_coding,FALSE,-0.007830048
chr7,5592499,5592999,501,*,CD4+_T_Cells,-0.066064428,25047,chr7,5618047,5620546,2500,*,CD4+_T_Cells,RNF216,protein_coding,FALSE,-0.006862983
chr11,128341218,128341718,501,*,CD4+_T_Cells,0.094781697,115042,chr11,128456761,128459260,2500,*,CD4+_T_Cells,ETS1,protein_coding,FALSE,0.150878758
chr21,39445584,39446084,501,*,CD4+_T_Cells,-0.058409048,102769,chr21,39340315,39342814,2500,*,CD4+_T_Cells,HMGN1,protein_coding,FALSE,0.014175147
chr18,56650970,56651470,501,*,CD4+_T_Cells,-0.041225281,53262,chr18,56595208,56597707,2500,*,CD4+_T_Cells,TXNL1,protein_coding,FALSE,0.03431302
chr1,153977469,153977969,501,*,CD4+_T_Cells,-0.064351057,2700,chr1,153972269,153974768,2500,*,CD4+_T_Cells,JTB,protein_coding,FALSE,0.0048073
chr15,51971597,51972097,501,*,CD4+_T_Cells,-0.055440612,141007,chr15,52113105,52115604,2500,*,CD4+_T_Cells,GNB5,protein_coding,FALSE,0.012375224
chr1,228059137,228059637,501,*,CD4+_T_Cells,-0.077579997,21022,chr1,228080660,228083159,2500,*,CD4+_T_Cells,ARF1,protein_coding,FALSE,0.044660089
chr19,27793718,27794218,501,*,CD4+_T_Cells,-0.037491921,1409102,chr19,29203321,29205820,2500,*,CD4+_T_Cells,UQCRFS1,protein_coding,FALSE,0.081662071
chr2,68829174,68829674,501,*,CD4+_T_Cells,0.102017224,149073,chr2,68677601,68680100,2500,*,CD4+_T_Cells,ARHGAP25,protein_coding,FALSE,-0.071805359
chr9,86946348,86946848,501,*,CD4+_T_Cells,-0.074983235,681302,chr9,86262546,86265045,2500,*,CD4+_T_Cells,ISCA1,protein_coding,FALSE,-0.012063464
chr9,120842759,120843259,501,*,CD4+_T_Cells,0.05079507,57133,chr9,120900393,120902892,2500,*,CD4+_T_Cells,TRAF1,protein_coding,FALSE,-0.024285071
chr12,48865723,48866223,501,*,CD4+_T_Cells,-0.054166143,53294,chr12,48919518,48922017,2500,*,CD4+_T_Cells,FKBP11,protein_coding,FALSE,-0.065003036
chr9,98256068,98256568,501,*,CD4+_T_Cells,-0.086425392,186293,chr9,98067275,98069774,2500,*,CD4+_T_Cells,TRIM14,protein_coding,FALSE,0.004951546
chr15,85707144,85707644,501,*,CD4+_T_Cells,-0.064840682,326073,chr15,85378571,85381070,2500,*,CD4+_T_Cells,AKAP13,protein_coding,FALSE,-0.021703141
chr8,22054669,22055169,501,*,CD4+_T_Cells,0.113160067,145296,chr8,21906873,21909372,2500,*,CD4+_T_Cells,DOK2,protein_coding,FALSE,0.03366713
chr1,228406727,228407227,501,*,CD4+_T_Cells,-0.055450456,47751,chr1,228454979,228457478,2500,*,CD4+_T_Cells,HIST3H2A,protein_coding,FALSE,-0.088932906
chr4,70902092,70902592,501,*,CD4+_T_Cells,0.082913968,85810,chr4,70813782,70816281,2500,*,CD4+_T_Cells,GRSF1,protein_coding,FALSE,0.007571874
chr13,102773576,102774076,501,*,CD4+_T_Cells,-0.044690228,68767,chr13,102842844,102845343,2500,*,CD4+_T_Cells,ERCC5,protein_coding,FALSE,-0.078748972
chr22,23243021,23243521,501,*,CD4+_T_Cells,0.102915884,62817,chr22,23177704,23180203,2500,*,CD4+_T_Cells,BCR,protein_coding,FALSE,-0.13514915
chr7,43586989,43587489,501,*,CD4+_T_Cells,0.109133308,3731,chr7,43580758,43583257,2500,*,CD4+_T_Cells,STK17A,protein_coding,FALSE,-0.044722135
chr2,170651665,170652165,501,*,CD4+_T_Cells,0.088389991,274298,chr2,170926464,170928963,2500,*,CD4+_T_Cells,GORASP2,protein_coding,FALSE,-0.038657888
chr6,98947697,98948197,501,*,CD4+_T_Cells,-0.060468648,447853,chr6,99396051,99398550,2500,*,CD4+_T_Cells,PNISR,protein_coding,FALSE,-0.136562276
chr9,131125760,131126260,501,*,CD4+_T_Cells,0.128475501,0,chr9,131123561,131126060,2500,*,CD4+_T_Cells,NUP214,protein_coding,FALSE,-0.050991091
chr15,41870593,41871093,501,*,CD4+_T_Cells,-0.086791512,248869,chr15,41619224,41621723,2500,*,CD4+_T_Cells,MGA,protein_coding,FALSE,0.002241159
chr8,30083424,30083924,501,*,CD4+_T_Cells,-0.070142431,9473,chr8,30093398,30095897,2500,*,CD4+_T_Cells,LEPROTL1,protein_coding,FALSE,-0.028787727
chr11,123681001,123681501,501,*,CD4+_T_Cells,0.088734753,623012,chr11,123055489,123057988,2500,*,CD4+_T_Cells,HSPA8,protein_coding,FALSE,0.120027857
chr9,37529087,37529587,501,*,CD4+_T_Cells,0.096345084,51058,chr9,37580646,37583145,2500,*,CD4+_T_Cells,TOMM5,protein_coding,FALSE,-0.001382633
chr19,44113068,44113568,501,*,CD4+_T_Cells,-0.064157604,505349,chr19,43605219,43607718,2500,*,CD4+_T_Cells,ZNF428,protein_coding,FALSE,0.016180186
chr15,34366963,34367463,501,*,CD4+_T_Cells,-0.037151677,7845,chr15,34356618,34359117,2500,*,CD4+_T_Cells,LPCAT4,protein_coding,FALSE,0.008995923
